tender_id,award_file,award_pages,award_template,award_ministry,award_ministry_id,award_agency,award_agency_id,award_procuring_entity,award_procuring_entity_id,award_procuring_entity_code,award_district,award_for,award_method,award_source_of_funds,award_development_partner,award_project,award_project_id,award_invitation_ref,award_package_no,award_package_name,contract_no,contract_description,work_location,winner,winner_id,winner_page,winner_location,winner_tenderer_id,contract_value_taka,contract_value_original,advertised_date,noa_date,signed_date,work_start_date,work_completion_date,tenders_sold,tenders_received,tenders_responsive,bid_counts_printed,performance_security_on_time,contract_signed_on_time,award_officer,award_officer_id,award_officer_designation,beneficial_owners
836329,Contract_Awards_PDFs/Tender_836329.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Management Information System (MIS),og0038,,Chattogram,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,MIS/Kroi/2021/26/P-10/138/C1,MIS/Kroi/2021/26/P-10/138,"Supply of Computer Accessories (Desktop Computer, Laser Printer, Scanner, Photocopier, UPS & Multiplug etc.) for CDA, Chatttogram.",MIS/KROI/2021//26/P-10/138/73,"Cost Estimation for Supply of Computer Accessories (Desktop Computer, Laser Printer, Scanner, Photocopier, UPS & Multiplug etc.) for CDA, Chatttogram.","CDA Building, Court Road, Kotowali, Chattogram",Verbal,co0255,1,"120/A, R.S Bhaban (2nd Floor), Suite-310, Motijheel C/A, Dhaka-1000",,1725135.081,1725135.081,2023-05-23,2023-06-15,2023-06-20,2023-06-20,2023-07-20,4,4,2,yes,yes,yes,Md. Mostafa Jamal,pp0069,System Analyst,0
837643,Contract_Awards_PDFs/Tender_837643.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,CoxDA Master Plan,og0035,,Cox's Bazar,Goods,OTM,Development Government,NA,Master Plan Preparation for Cox's Bazar District,pr0033,CoxDA/Dev/22-23/MP/GIS & Plng Lab,CoxDA/Dev/22-23/MP/GIS-Plng Lab,"Supply, Installation, Testing & Commissioning of GIS & Planning Lab related equipment, machineries, software etc under ""Master Plan Preparation for Cox's Bazar District (1st Revised)"" Project of Cox's Bazar Development Authority (CoxDA)",CoxDA/Dev/22-23/MP/GIS & Planning Lab,"Supply, Installation, Testing & Commissioning of GIS & Planning under ""Master Plan Preparation for Cox's Bazar District (1st Revised)"" Project of Cox's Bazar Development Authority (CoxDA)","Coxs Bazar Development Authority, Coxs Bazar",Smart Technologies (BD) Ltd.,co0039,1,"Jahir Smart Tower, 205/1 and 205/1/A, West Kafrul, Begum Rokeya Sharani, Dhaka-1206, Bangladesh",,16885994.57,16885994.570,2023-05-23,2023-06-11,2023-06-12,2023-06-12,2023-12-31,2,1,1,yes,yes,yes,Md Tanvir Hasan Rezaul,pp0041,Deputy Town Planner,0
837644,Contract_Awards_PDFs/Tender_837644.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Cox's Bazar Development Authority,og0020,CoxDA Master Plan,og0035,,Cox's Bazar,Goods,OTM,Development Government,NA,Master Plan Preparation for Cox's Bazar District,pr0033,CoxDA/Dev/22-23/MP/Machinery & Eqpmnt,CoxDA/Dev/22-23/MP/Machinery-Eqpmnt,"Supply, Installation, Testing & Commissioning of Machineries and Office Equipment under ""Master Plan Preparation for Cox's Bazar District (1st Revised)"" Project of Cox's Bazar Development Authority (CoxDA)",CoxDA/Dev/22-23/MP/Machineries & Equipment,"Supply, Installation, Testing & Commissioning of Machineries and Office Equipment under ""Master Plan Preparation for Cox's Bazar District (1st Revised)"" Project of Cox's Bazar Development Authority (CoxDA)","Coxs Bazar Development Authority, Coxs Bazar",Smart Technologies (BD) Ltd.,co0039,1,"Jahir Smart Tower, 205/1 and 205/1/A, West Kafrul, Begum Rokeya Sharani, Dhaka-1206, Bangladesh",,19786172.511,19786172.511,2023-05-23,2023-06-11,2023-06-12,2023-06-12,2023-12-31,2,1,1,yes,yes,yes,Md Tanvir Hasan Rezaul,pp0041,Deputy Town Planner,0
840372,Contract_Awards_PDFs/Tender_840372.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,EXEN/BB/E-101/222,EXEN/BB/BBlock/E-101/2023,"Annual Repairing and maintenance and other related workds upto level-4 at CDA Biponi Bitan B Block, Chattogram",ExEn/BB/E-101/226,"Annual Repairing and maintenance and other related workds upto level-4 at CDA Biponi Bitan B Block, Chattogram","CDA Building, Kotowali, Chattogram",M/S. J.J. Traders,co0256,1,"62, Natab Bhaban (2nd Floor), Panchlaish, Chittagong.",,2322988.272,2322988.272,2023-07-04,2023-09-04,2023-09-11,2023-10-01,2024-02-29,1,1,1,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
842165,Contract_Awards_PDFs/Tender_842165.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",og0006,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/PD_9apt/Solar/Bldg-8,RAJUK/PD_9apt/Solar_Bldg-8,"Supply, installation, testing and commissioning of 24 KWP solar system for 13 (thirteen) storied apartment building at Dhanmondi, R/A, Road no. 11/A (new), Plot no. 90 (new).",RAJUK/PD_9apt/Solar/Bldg-8,"Supply, installation, testing and commissioning of 24 KWP solar system for 13 (thirteen) storied apartment building at Dhanmondi, R/A, Road no. 11/A (new), Plot no. 90 (new).",Dhanmondi,Gess Bangladesh,co0011,1,"53-54 ,Gess Bangladesh ,Ocean City ,Chakaria ,Cox'sBazar",,1842091.095,1842091.095,2023-07-30,2023-12-10,2024-01-04,2024-01-04,2024-07-02,11,11,2,yes,yes,yes,Rahat Muslemin,pp0003,PD (9apt),0
848555,Contract_Awards_PDFs/Tender_848555.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director (Loop Road),og0073,,Chattogram,Works,OTM,Development Government,NA,Construction of Link Road from Dhaka Trunk Road to Baizid Boastami Road including Loop Road at the outer periphery of AUW,pr0081,PD/Loop Road/Tender/Street light/,LR/Street light/Tender/01,"Providing street light under the project of 'Construction of Link Road from Dhaka Trunk Road to Baizid Boastami Road including Loop Road at the outer periphery of AUW""",PD/Loop Road/Tender/Street light/57,"Providing street light under the project of 'Construction of Link Road from Dhaka Trunk Road to Baizid Boastami Road including Loop Road at the outer periphery of AUW""",Bayezid to Fauzdarhat,"SUNNY-RS-TML JV ( JVCA Partners [Business Share]: M/S Sunny Construction [50.000%] , TRADEMAJESTIC LIMITED [25.000%] , M/S. R.S ENTERPRISE [25.000%] )",co0257,1,"House # 09 (1st Floor), Road # 1, Block-G, Beside A.C Mosjid, Halishahar H/E, Halishahar, Chattogram, Bangladesh.",,51133146.948,51133146.948,2023-06-27,2023-08-31,2023-09-18,2023-08-08,2023-12-31,6,3,1,yes,yes,yes,Asad Bin Anwar,pp0114,Project Director,0
851863,Contract_Awards_PDFs/Tender_851863.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Construction Division-1, Chattogram Development Authority",og0021,2001,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,CD1/e1482/14,CD1/e1482,"Herring bond brick work at CDA Silimpur Residential Area, Chattogram (Lot-1).",CD1/e-1482/43,"Herring bond brick work at CDA Silimpur Residential Area, Chattogram (Lot-1).",CDA Silimpur Residential Area,M/S. Khan Corporation,co0258,1,"129/143, D.C Road, Khan Bhaban, West Bakalia, Dewanbazar, Chittagong.",,2707964.064,2707964.064,2023-07-26,2023-10-04,2023-10-31,2023-11-05,2024-05-05,3,2,2,yes,yes,yes,Kazi Kader Newaz,pp0006,Executive Engineer,0
851864,Contract_Awards_PDFs/Tender_851864.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Construction Division-1, Chattogram Development Authority",og0021,2001,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,CD1/e1484/16,CD1/e1484,"Repair & Maintains of road and other related works at CDA Silimpur Residential Area, Chattogram (Lot-3).",CD1/e-1484/44,"Repair & Maintains of road and other related works at CDA Silimpur Residential Area, Chattogram (Lot-3).","CDA Silimpur Residential Area, Chattogram",M/S. Nice Enterprise,co0168,1,"758/C, Moidermill School Road, South Bakalia, Chittagong.",,12402992.043,12402992.043,2023-07-26,2023-10-04,2023-10-31,2023-11-05,2024-05-05,3,2,1,yes,yes,yes,Kazi Kader Newaz,pp0006,Executive Engineer,0
851865,Contract_Awards_PDFs/Tender_851865.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Construction Division-1, Chattogram Development Authority",og0021,2001,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,CD1/e1486/17,CD1/e1486,"Repair & Maintains of Road and other Related works at CDA Silimpur Residential area, Chattogram (Lot-2).",CD1/E-1486/50,"Repair & Maintains of Road and other Related works at CDA Silimpur Residential area, Chattogram (Lot-2).","CDA Silimpur Residential area, Chattogram",M/S. Shah Jabbaria Construction & Co.,co0259,1,"69/7, Mohammadia Plaza, Reazuddin Bazar, Chattogram",,12814150.311,12814150.311,2023-07-26,2023-11-22,2023-12-04,2023-12-06,2024-05-05,3,2,1,yes,yes,yes,Kazi Kader Newaz,pp0006,Executive Engineer,0
857646,Contract_Awards_PDFs/Tender_857646.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",og0006,,Dhaka,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/PD_9apt/Building_01,RAJUK/PD_9apt/Bldg_01,"Construction of 15 (fifteen) storied Apartment Building (Civil, Sanitary, Internal Electrification Works) including 01 (one) basement at Plot No. CWN (B)-8, Road No. 35, Gulshan Residential Area (Building No. 01)",RAJUK/PD_9apt/Building_01,"Construction of 15 (fifteen) storied Apartment Building (Civil, Sanitary, Internal Electrification Works) including 01 (one) basement at Plot No. CWN (B)-8, Road No. 35, Gulshan Residential Area (Building No. 01)",Gulshan,"National Development Engineers Ltd. - M/S. Niaz Traders JV (NDE-NT JV) ( JVCA Partners [Business Share]: NATIONAL DEVELOPMENT ENGINEERS LTD. [20.000%] , M/S. Niaz Traders [80.000%] )",co0260,1,"House-22, Road-04, Block- C Banani Dhaka-1213",,831424240.458,831424240.458,2023-08-13,2023-11-23,2023-12-20,2023-12-03,2026-12-02,10,4,3,yes,yes,yes,Rahat Muslemin,pp0003,PD (9apt),0
858747,Contract_Awards_PDFs/Tender_858747.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Purbachal New Town Project,og0015,,Dhaka,Goods,OTM,Own Fund Own fund,NA,Purbachal New town Project,pr0009,Rajuk/PD_Purbachal/EM-2,Rajuk/PD_Purbachal/EM-2,"Supply, Installation, Testing & Commissioning of 630 KG Lift at RAJUK Purbachal Site Office in Sector No: 4.",Rajuk/PD_Purbachal/EM-2,"Supply, Installation, Testing & Commissioning of 630 KG Lift at RAJUK Purbachal Site Office in Sector No: 4.",Purbachal New Town project,Concept Elevators & Engineering Ltd.,co0042,1,"Reg. Office: 656, Road-14, Baitul Aman Housing Society Adabor, Mohammadpur, Dhaka-1207",,20293330.08,20293330.080,2023-09-04,2023-12-04,2024-01-01,2024-01-01,2024-09-30,3,2,2,yes,yes,yes,MOHAMMAD MANIRUL HAQUE,pp0116,Project Director,0
859008,Contract_Awards_PDFs/Tender_859008.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajshahi Development Authority,og0004,Office of the Chairman,og0030,,Rajshahi,Works,OTM,Development Government,NA,"The Father of the Nation Bangabandu Sheikh Mujibur Rahman Square, at Talaimary Chattar, Rajshahi (1st Revised).",pr0082,25.40.0000.002.14.896.15.194 Date: 06-08-2023.,RDA/BB square/W/2023-2024/01,"Revised Detail Estimate for Construction of the Father of the Nation Bangabandu Sheikh Mujibur Rahman Square, at Talaimary Chattar, Rajshahi [Sub-head: Construction of Square Finishing and Interior Work].",25.40.0000.002.14.896.15.302 Date: 11-10-2023,"Revised Detail Estimate for Construction of the Father of the Nation Bangabandu Sheikh Mujibur Rahman Square, at Talaimary Chattar, Rajshahi [Sub-head: Construction of Square Finishing and Interior Work].",Rajshahi,"Noor Hossain Ltd. (JV) ( JVCA Partners [Business Share]: MD. DOLLAR [80.000%] , Noor Hossain Limited [20.000%] )",co0261,1,"Nur Manjil, Kadirganj, Rajshahi.",,90465350.411,90465350.411,2023-08-07,2023-10-11,2023-10-18,2024-06-26,2024-06-26,2,2,2,yes,yes,yes,Md. Abdullah Al Tarique,pp0002,Assistant Engineer,0
860503,Contract_Awards_PDFs/Tender_860503.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Uttara Apartment Project,og0012,,Dhaka,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/UAP/CW/WD-03,UAP/CW/WD-03,"Construction of 4 storied Car Parking building having 5 storied foundation with one Basement floor including Internal Sanitary, Internal Electrification, Internal Water Supply, Fire Protection System and other ancillary works of Uttara Apartment Project at Block-A, Sector-18, Uttara, Dhaka.",RAJUK/UAP/CW/WD-03,"Construction of 4 storied Car Parking building having 5 storied foundation with one Basement floor including Internal Sanitary, Internal Electrification, Internal Water Supply, Fire Protection System and other ancillary works of Uttara Apartment Project at Block-A, Sector-18, Uttara, Dhaka.",Uttara Apartment Project Sector-18 Block-A Uttara Dhaka,"SS-RC (JV) ( JVCA Partners [Business Share]: Rafiq Construction Co. (Pvt.) Ltd. [60.000%] , M/S. Sharif & Sons [40.000%] )",co0262,1,"Modumati Supar Market, 717, Panchuria, Gopalgonj-8100.",,446902393.401,446902393.401,2023-08-23,2024-01-03,2024-01-18,2023-11-02,2024-10-27,8,4,3,yes,yes,yes,Mohammad Muzaffar Uddin,pp0004,PD (Uttara Appartment),0
860822,Contract_Awards_PDFs/Tender_860822.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajshahi Development Authority,og0004,Office of the Project Director,og0005,,Rajshahi,Goods,OTM,Development Government,NA,Beautification & Modernization of Shahid Captain Munsur Ali Park and Development of Parijat Lake.,pr0083,25.40.0000.002.14.922.16.205,RDA/GOB/G/2023-2024/O2,"Modernization & Beatification of Shahid Captain Monsur Ali Park and Development of Parijat Lake (Sub-Head: Supplying and Installation of Park Troy Train, Padel Boat & Childrain Toys).",25.40.0000.002.14.922.16.300 Date: 11-10-2023,"Modernization & Beatification of Shahid Captain Monsur Ali Park and Development of Parijat Lake (Sub-Head: Supplying and Installation of Park Troy Train, Padel Boat & Childrain Toys).","Shahid Captain Monsur Ali Park, Rajshahi",Premier Trading International,co0263,1,"201/206, Nasirabad Industrial Area Baijid Bostami Road",,40471936.052,40471936.052,2023-08-13,2023-10-11,2023-11-01,2023-11-07,2024-05-30,1,1,1,yes,yes,yes,Md. Abdullah Al Tarique,pp0002,Superintending Engineer,0
860823,Contract_Awards_PDFs/Tender_860823.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajshahi Development Authority,og0004,Office of the Project Director,og0005,,Rajshahi,Works,OTM,Development Government,NA,Beautification & Modernization of Shahid Captain Munsur Ali Park and Development of Parijat Lake.,pr0083,25.40.0000.002.14.922.16.204,RDA/WF/W/2023-24/02,Modernization & Beatification of Shahid Captain Monsur Ali Park and Development of Parijat Lake (Sub-Head: Electric Lighting System & Others Lighting).,25.40.0000.002.14.922.16.301 Date: 11-10-2023,Modernization & Beatification of Shahid Captain Monsur Ali Park and Development of Parijat Lake (Sub-Head: Electric Lighting System & Others Lighting).,"Shahid Captain Monsur Ali Park, Rajshahi",M/S.Modina Enterprise,co0264,1,"48/B, West Dholairpar, Dhaka-1204.",,7358692.5,7358692.500,2023-08-13,2023-10-11,2023-10-18,2023-10-22,2024-05-30,3,2,2,yes,yes,yes,Md. Abdullah Al Tarique,pp0002,Superintending Engineer,0
862601,Contract_Awards_PDFs/Tender_862601.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director (CDA Square),og0010,,Chattogram,Works,OTM,Own Fund Own fund,NA,"Construction of CDA Square at Nasirabad, Chittagong",pr0005,PD/CDASQR/estpwtp/52,PD/CDAsqr/estpwtp/52,"Supply, Installation, Testing and Commissioning of Sewage Treatment Plant (STP) and Water Treatment Plant & Ancillary Works for â??CDA SQUAREâ?� Under CDA.",Pd/CDASQR/ESTPWTP/52/343,"Supply, Installation, Testing and Commissioning of Sewage Treatment Plant (STP) and Water Treatment Plant & Ancillary Works for â??CDA SQUAREâ?� Under CDA.","Nasirabad, Chattogram",Flowater Solutions Ltd.,co0265,1,"309, SK Mujib Road, Unit 7&8, Level 6, North Agrabad, Chittagong, Bangladesh.",,5388565.65,5388565.650,2023-11-29,2024-01-29,2024-02-18,2024-02-20,2024-06-20,4,3,3,yes,yes,yes,Kazi Kader Newaz,pp0006,Assistant Engineer,0
862635,Contract_Awards_PDFs/Tender_862635.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director (CDA Square),og0010,,Chattogram,Works,OTM,Own Fund Own fund,NA,"Construction of CDA Square at Nasirabad, Chittagong",pr0005,PD/CDASQR/elift/55,PD/CDAsqr/elift/55,"Supply, Installation, Testing & Commissioning of Lift at CDA SQUARE Project.",PD/CDAsqr/elift/55/286,"Supply, Installation, Testing & Commissioning of Lift at CDA SQUARE Project.","Nasirabad, Chattogram.",CPDL LTD.,co0007,1,"CPDL LTD. 81/A S.S Khaled Road, Chittagong-4000 Tel:-031-2854442",,25299889.08,25299889.080,2023-08-28,2023-09-27,2023-10-25,2023-11-01,2024-05-30,2,2,1,yes,yes,yes,Kazi Kader Newaz,pp0006,Assistant Engineer,0
863109,Contract_Awards_PDFs/Tender_863109.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,Project Director (CDA Square),og0010,,Chattogram,Works,OTM,Own Fund Own fund,NA,"Construction of CDA Square at Nasirabad, Chittagong",pr0005,PD/CDASQR/eBW/54,PD/CDAsqr/e/BW/54,"Construction of Boundary Wall, Road Work & Ancillary Work at CDA SQUARE Project.",PD/CDASQR/eBW/54/345,"Construction of Boundary Wall, Road Work & Ancillary Work at CDA SQUARE Project.","Nasirabad, Chattogram",M/s J S Enterprise,co0215,1,"North Gasbaria ,Bodurpara , Chandanaish , Chittagong.",,18605443.464,18605443.464,2023-08-28,2024-01-30,2024-02-13,2024-02-15,2024-06-30,3,3,1,yes,yes,yes,Kazi Kader Newaz,pp0006,Assistant Engineer,0
865422,Contract_Awards_PDFs/Tender_865422.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Director (Admin),og0025,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/DD_Admin-3/01,RAJUK/DD_Admin-3/01,Purchase of Summer Dress for 361 Employees of 17-20 Grade (4th Class) & Driver of RAJUK (For 2022-2023 Financial Year).,RAJUK/DD_Admin-3/01,Purchase of Summer Dress for 361 Employees of 17-20 Grade (4th Class) & Driver of RAJUK (For 2022-2023 Financial Year).,"RAJUK Bhaban, Motijheel",Total Accessories,co0266,1,"112/1 Fakirapool (3rd Floor), Dhaka-1000",,1426506.247,1426506.247,2023-10-01,2024-02-12,2024-03-11,2024-03-11,2024-05-12,5,4,3,yes,yes,yes,Md. Momin Uddin,pp0118,Director (Admin),0
865423,Contract_Awards_PDFs/Tender_865423.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Rajdhani Unnayan Kartripakkha (RAJUK),og0002,Director (Admin),og0025,,Dhaka,Goods,OTM,Own Fund Own Fund,NA,NA,pr0003,RAJUK/DD_Admin-3/02,RAJUK/DD_Admin-3/02,"Purchase of Shoe, Sandal, Sock and Umbrella for 361 Employees of 17-20 Grade (4th Class) & Driver of RAJUK (For 2022-2023 Financial Year).",RAJUK/DD_Admin-3/02,"Purchase of Shoe, Sandal, Sock and Umbrella for 361 Employees of 17-20 Grade (4th Class) & Driver of RAJUK (For 2022-2023 Financial Year).","RAJUK Bhaban, Motijheel",Total Accessories,co0266,1,"112/1 Fakirapool (3rd Floor), Dhaka-1000",,1268712.037,1268712.037,2023-10-01,2024-02-12,2024-03-11,2024-03-11,2024-05-12,6,5,2,yes,yes,yes,Md. Momin Uddin,pp0118,Director (Admin),0
865569,Contract_Awards_PDFs/Tender_865569.pdf,1,supplier,Ministry of Housing and Public Works,og0001,Chittagong Development Authority,og0009,"Project Director(M.Uddin), Chittagong Development Authority",og0031,,Chattogram,Works,OTM,Own Fund Own Fund,NA,NA,pr0003,"EXEN/Me,St,Qtr/E-104/228",EXEN/MSQ/E-104,"Vertical extension of Boundary wall and roof treatment of Building No-11 with other related work at Mehedibag CDA staff Quarte, Chattogram.","EXEN/Me,St,Qtr/E-104/230","Vertical extension of Boundary wall and roof treatment of Building No-11 with other related work at Mehedibag CDA staff Quarte, Chattogram.",Mehedibag CDA staff Quarte Chattogram,M/s. Bhuiyan Traders,co0267,1,"B.O.C. Mor,Katgar,Dohazari,Satkania,Chittagong-4382",,4403775.886,4403775.886,2023-09-27,2023-11-30,2023-12-10,2023-12-11,2023-12-25,2,2,1,yes,yes,yes,A. H. M. Mesbah Uddin,pp0024,Project Director,0
